type,code,name,ISIN,start,market,group,CFI
上櫃認購(售)權證,735820,凌陽創統一26購01,TW22Z7358205,2022/09/21,上櫃,,RWSCCA
上櫃認購(售)權證,735821,凌陽創統一27購01,TW22Z7358213,2022/09/21,上櫃,,RWSCCA
上櫃認購(售)權證,735822,家登統一25購02,TW22Z7358221,2022/09/21,上櫃,,RWSCCA
上櫃認購(售)權證,735823,譜瑞統一24購03,TW22Z7358239,2022/09/21,上櫃,,RWSCCA
上櫃認購(售)權證,735824,元太兆豐25購01,TW22Z7358247,2022/09/21,上櫃,,RWSCCA
上櫃認購(售)權證,735825,創惟兆豐25購01,TW22Z7358254,2022/09/21,上櫃,,RWSCCA
上櫃認購(售)權證,735826,創惟富邦23購01,TW22Z7358262,2022/09/21,上櫃,,RWSCCA
上櫃認購(售)權證,735827,中美晶元大23購10,TW22Z7358270,2022/09/21,上櫃,,RWSCCA
上櫃認購(售)權證,735828,元太元大23購45,TW22Z7358288,2022/09/21,上櫃,,RWSCCA
上櫃認購(售)權證,735829,朋程元大23購09,TW22Z7358296,2022/09/21,上櫃,,RWSCCA
上櫃認購(售)權證,735830,信驊元大23購11,TW22Z7358304,2022/09/21,上櫃,,RWSCCA
上櫃認購(售)權證,735831,宣德元大23購02,TW22Z7358312,2022/09/21,上櫃,,RWSCCA
上櫃認購(售)權證,735832,創惟元大23購06,TW22Z7358320,2022/09/21,上櫃,,RWSCCA
上櫃認購(售)權證,735833,華景電元大23購02,TW22Z7358338,2022/09/21,上櫃,,RWSCCA
上櫃認購(售)權證,735834,閎康元大23購04,TW22Z7358346,2022/09/21,上櫃,,RWSCCA
上櫃認購(售)權證,735835,萬潤元大23購04,TW22Z7358353,2022/09/21,上櫃,,RWSCCA
上櫃認購(售)權證,735836,漢磊元大23購06,TW22Z7358361,2022/09/21,上櫃,,RWSCCA
上櫃認購(售)權證,735837,台康國泰25購01,TW22Z7358379,2022/09/22,上櫃,,RWSCCA
上櫃認購(售)權證,735838,力旺凱基23購05,TW22Z7358387,2022/09/22,上櫃,,RWSCCA
上櫃認購(售)權證,735839,良維凱基23購01,TW22Z7358395,2022/09/22,上櫃,,RWSCCA
上櫃認購(售)權證,735840,創惟凱基23購02,TW22Z7358403,2022/09/22,上櫃,,RWSCCA
上櫃認購(售)權證,735841,智擎凱基23購04,TW22Z7358411,2022/09/22,上櫃,,RWSCCA
上櫃認購(售)權證,735842,大樹群益23購03,TW22Z7358429,2022/09/22,上櫃,,RWSCCA
上櫃認購(售)權證,735843,台半麥證25購01,TW22Z7358437,2022/09/22,上櫃,,RWSCCE
上櫃認購(售)權證,735844,碩禾康和24購01,TW22Z7358445,2022/09/22,上櫃,,RWSCCA
上櫃認購(售)權證,735845,力旺國票24購03,TW22Z7358452,2022/09/22,上櫃,,RWSCCA
上櫃認購(售)權證,735846,台康國票24購02,TW22Z7358460,2022/09/22,上櫃,,RWSCCA
上櫃認購(售)權證,735847,同致國票24購02,TW22Z7358478,2022/09/22,上櫃,,RWSCCA
上櫃認購(售)權證,735848,明安國票24購02,TW22Z7358486,2022/09/22,上櫃,,RWSCCA
上櫃認購(售)權證,735849,長聖國票24購03,TW22Z7358494,2022/09/22,上櫃,,RWSCCA
上櫃認購(售)權證,735850,普誠國票24購01,TW22Z7358502,2022/09/22,上櫃,,RWSCCA
上櫃認購(售)權證,735851,華景電國票24購01,TW22Z7358510,2022/09/22,上櫃,,RWSCCA
上櫃認購(售)權證,735852,驊訊國票23購03,TW22Z7358528,2022/09/22,上櫃,,RWSCCA
上櫃認購(售)權證,735853,力旺元大23購07,TW22Z7358536,2022/09/22,上櫃,,RWSCCA
上櫃認購(售)權證,735854,力旺元大28購01,TW22Z7358544,2022/09/22,上櫃,,RWSCCA
上櫃認購(售)權證,735855,宣德元大23購03,TW22Z7358551,2022/09/22,上櫃,,RWSCCA
上櫃認購(售)權證,735856,胡連元大23購04,TW22Z7358569,2022/09/22,上櫃,,RWSCCA
上櫃認購(售)權證,735857,耕興元大23購01,TW22Z7358577,2022/09/22,上櫃,,RWSCCA
上櫃認購(售)權證,735858,智擎元大23購02,TW22Z7358585,2022/09/22,上櫃,,RWSCCA
上櫃認購(售)權證,735859,精測元大23購08,TW22Z7358593,2022/09/22,上櫃,,RWSCCA
上櫃認購(售)權證,735860,千附精統一24購01,TW22Z7358601,2022/09/22,上櫃,,RWSCCA
上櫃認購(售)權證,735861,台康統一26購04,TW22Z7358619,2022/09/22,上櫃,,RWSCCA
上櫃認購(售)權證,735862,凌陽創統一25購01,TW22Z7358627,2022/09/22,上櫃,,RWSCCA
上櫃認購(售)權證,735863,智擎統一25購02,TW22Z7358635,2022/09/22,上櫃,,RWSCCA
上櫃認購(售)權證,735864,聯亞統一27購01,TW22Z7358643,2022/09/22,上櫃,,RWSCCA
上櫃認購(售)權證,735865,智擎兆豐24購01,TW22Z7358650,2022/09/22,上櫃,,RWSCCA
上櫃認購(售)權證,735866,智擎永豐24購02,TW22Z7358668,2022/09/22,上櫃,,RWSCCA
上櫃認購(售)權證,735867,聚積永豐23購01,TW22Z7358676,2022/09/22,上櫃,,RWSCCA
上櫃認購(售)權證,735868,環球晶中信24購01,TW22Z7358684,2022/09/23,上櫃,,RWSCCE
上櫃認購(售)權證,735869,大中永豐24購01,TW22Z7358692,2022/09/23,上櫃,,RWSCCA
上櫃認購(售)權證,735870,良維永豐24購01,TW22Z7358700,2022/09/23,上櫃,,RWSCCA
上櫃認購(售)權證,735871,博智永豐24購01,TW22Z7358718,2022/09/23,上櫃,,RWSCCA
上櫃認購(售)權證,735872,鈺創永豐24購01,TW22Z7358726,2022/09/23,上櫃,,RWSCCA
上櫃認購(售)權證,735873,智擎元富24購01,TW22Z7358734,2022/09/23,上櫃,,RWSCCA
上櫃認購(售)權證,735874,威剛凱基23購02,TW22Z7358742,2022/09/23,上櫃,,RWSCCA
上櫃認購(售)權證,735875,茂達凱基23購04,TW22Z7358759,2022/09/23,上櫃,,RWSCCA
上櫃認購(售)權證,735876,耕興凱基23購02,TW22Z7358767,2022/09/23,上櫃,,RWSCCA
上櫃認購(售)權證,735877,普誠凱基24購01,TW22Z7358775,2022/09/23,上櫃,,RWSCCA
上櫃認購(售)權證,735878,聖暉*凱基23購01,TW22Z7358783,2022/09/23,上櫃,,RWSCCA
上櫃認購(售)權證,735879,鈺創凱基23購04,TW22Z7358791,2022/09/23,上櫃,,RWSCCA
上櫃認購(售)權證,735880,環球晶凱基23購08,TW22Z7358809,2022/09/23,上櫃,,RWSCCA
上櫃認購(售)權證,735881,智擎麥證23購02,TW22Z7358817,2022/09/23,上櫃,,RWSCCE
上櫃認購(售)權證,735882,大樹康和23購01,TW22Z7358825,2022/09/23,上櫃,,RWSCCA
上櫃認購(售)權證,735883,智擎康和23購02,TW22Z7358833,2022/09/23,上櫃,,RWSCCA
上櫃認購(售)權證,735884,漢磊康和24購01,TW22Z7358841,2022/09/23,上櫃,,RWSCCA
上櫃認購(售)權證,735885,宣德統一26購01,TW22Z7358858,2022/09/23,上櫃,,RWSCCA
上櫃認購(售)權證,735886,家登統一26購02,TW22Z7358866,2022/09/23,上櫃,,RWSCCA
上櫃認購(售)權證,735887,智擎統一25購03,TW22Z7358874,2022/09/23,上櫃,,RWSCCA
上櫃認購(售)權證,735888,閎康統一26購01,TW22Z7358882,2022/09/23,上櫃,,RWSCCA
上櫃認購(售)權證,735889,雙鴻統一25購01,TW22Z7358890,2022/09/23,上櫃,,RWSCCA
上櫃認購(售)權證,735890,台康群益25購02,TW22Z7358908,2022/09/23,上櫃,,RWSCCA
上櫃認購(售)權證,735891,宏捷科群益23購03,TW22Z7358916,2022/09/23,上櫃,,RWSCCA
上櫃認購(售)權證,735892,信驊群益23購06,TW22Z7358924,2022/09/23,上櫃,,RWSCCA
上櫃認購(售)權證,735893,創惟群益23購02,TW22Z7358932,2022/09/23,上櫃,,RWSCCA
上櫃認購(售)權證,735894,環球晶群益23購03,TW22Z7358940,2022/09/23,上櫃,,RWSCCA
上櫃認購(售)權證,735895,元太元大23購47,TW22Z7358957,2022/09/23,上櫃,,RWSCCA
上櫃認購(售)權證,735896,北基元大23購02,TW22Z7358965,2022/09/23,上櫃,,RWSCCA
上櫃認購(售)權證,735897,榮剛元大23購05,TW22Z7358973,2022/09/23,上櫃,,RWSCCA
上櫃認購(售)權證,735898,穩懋元大23購10,TW22Z7358981,2022/09/23,上櫃,,RWSCCA
上櫃認購(售)權證,735899,穩懋元大28購01,TW22Z7358999,2022/09/23,上櫃,,RWSCCA
上櫃認購(售)權證,735900,元太國票24購04,TW22Z7359005,2022/09/26,上櫃,,RWSCCA
上櫃認購(售)權證,735901,廣運國票24購02,TW22Z7359013,2022/09/26,上櫃,,RWSCCA
上櫃認購(售)權證,735902,千附精永豐23購01,TW22Z7359021,2022/09/26,上櫃,,RWSCCA
上櫃認購(售)權證,735903,耕興永豐23購01,TW22Z7359039,2022/09/26,上櫃,,RWSCCA
上櫃認購(售)權證,735904,晶焱永豐24購01,TW22Z7359047,2022/09/26,上櫃,,RWSCCA
上櫃認購(售)權證,735905,智擎永豐26購01,TW22Z7359054,2022/09/26,上櫃,,RWSCCA
上櫃認購(售)權證,735906,元太凱基25購09,TW22Z7359062,2022/09/26,上櫃,,RWSCCA
上櫃認購(售)權證,735907,宜特凱基25購01,TW22Z7359070,2022/09/26,上櫃,,RWSCCA
上櫃認購(售)權證,735908,岳豐凱基24購01,TW22Z7359088,2022/09/26,上櫃,,RWSCCA
上櫃認購(售)權證,735909,長聖凱基25購01,TW22Z7359096,2022/09/26,上櫃,,RWSCCA
上櫃認購(售)權證,735910,晶焱凱基23購02,TW22Z7359104,2022/09/26,上櫃,,RWSCCA
上櫃認購(售)權證,735911,撼訊凱基27購01,TW22Z7359112,2022/09/26,上櫃,,RWSCCA
上櫃認購(售)權證,735912,大學光群益23購01,TW22Z7359120,2022/09/26,上櫃,,RWSCCA
上櫃認購(售)權證,735913,家登群益23購02,TW22Z7359138,2022/09/26,上櫃,,RWSCCA
上櫃認購(售)權證,735914,鈊象群益23購04,TW22Z7359146,2022/09/26,上櫃,,RWSCCA
上櫃認購(售)權證,735915,中美晶元大23購11,TW22Z7359153,2022/09/26,上櫃,,RWSCCA
上櫃認購(售)權證,735916,明安元大23購06,TW22Z7359161,2022/09/26,上櫃,,RWSCCA
上櫃認購(售)權證,735917,晶宏元大23購06,TW22Z7359179,2022/09/26,上櫃,,RWSCCA
上櫃認購(售)權證,735918,穩懋元大23購11,TW22Z7359187,2022/09/26,上櫃,,RWSCCA
上櫃認購(售)權證,735919,穩懋元大25購01,TW22Z7359195,2022/09/26,上櫃,,RWSCCA
上櫃認購(售)權證,735920,宣德統一25購02,TW22Z7359203,2022/09/26,上櫃,,RWSCCA
上櫃認購(售)權證,735921,美琪瑪統一26購01,TW22Z7359211,2022/09/26,上櫃,,RWSCCA
上櫃認購(售)權證,735922,晶宏統一24購01,TW22Z7359229,2022/09/26,上櫃,,RWSCCA
上櫃認購(售)權證,735923,元太兆豐24購02,TW22Z7359237,2022/09/26,上櫃,,RWSCCA
上櫃認購(售)權證,735924,元太富邦23購04,TW22Z7359245,2022/09/26,上櫃,,RWSCCA
上櫃認購(售)權證,735925,環球晶富邦25購02,TW22Z7359252,2022/09/26,上櫃,,RWSCCA
上櫃認購(售)權證,735926,鈊象凱基29購01,TW22Z7359260,2022/09/27,上櫃,,RWSCCA
上櫃認購(售)權證,735927,鈺創凱基29購01,TW22Z7359278,2022/09/27,上櫃,,RWSCCA
上櫃認購(售)權證,735928,漢磊凱基29購01,TW22Z7359286,2022/09/27,上櫃,,RWSCCA
上櫃認購(售)權證,735929,千附精統一26購01,TW22Z7359294,2022/09/27,上櫃,,RWSCCA
上櫃認購(售)權證,735930,千附精統一27購01,TW22Z7359302,2022/09/27,上櫃,,RWSCCA
上櫃認購(售)權證,735931,耕興統一23購01,TW22Z7359310,2022/09/27,上櫃,,RWSCCA
上櫃認購(售)權證,735932,耕興統一25購01,TW22Z7359328,2022/09/27,上櫃,,RWSCCA
上櫃認購(售)權證,735933,茂達國票24購02,TW22Z7359336,2022/09/27,上櫃,,RWSCCA
上櫃認購(售)權證,735934,同致康和25購01,TW22Z7359344,2022/09/27,上櫃,,RWSCCA
上櫃認購(售)權證,735935,元太群益23購20,TW22Z7359351,2022/09/27,上櫃,,RWSCCA
上櫃認購(售)權證,735936,昇達科群益23購02,TW22Z7359369,2022/09/27,上櫃,,RWSCCA
上櫃認購(售)權證,735937,宣德群益23購02,TW22Z7359377,2022/09/27,上櫃,,RWSCCA
上櫃認購(售)權證,735938,雙鴻富邦25購01,TW22Z7359385,2022/09/27,上櫃,,RWSCCA
上櫃認購(售)權證,735939,中美晶元大23購12,TW22Z7359393,2022/09/27,上櫃,,RWSCCA
上櫃認購(售)權證,735940,台康元大23購02,TW22Z7359401,2022/09/27,上櫃,,RWSCCA
上櫃認購(售)權證,735941,台康元大23購03,TW22Z7359419,2022/09/27,上櫃,,RWSCCA
上櫃認購(售)權證,735942,明安元大23購07,TW22Z7359427,2022/09/27,上櫃,,RWSCCA
上櫃認購(售)權證,735943,耕興元大23購02,TW22Z7359435,2022/09/27,上櫃,,RWSCCA
上櫃認購(售)權證,735944,鈦昇元大25購01,TW22Z7359443,2022/09/27,上櫃,,RWSCCA
上櫃認購(售)權證,735945,大學光永豐24購01,TW22Z7359450,2022/09/27,上櫃,,RWSCCA
上櫃認購(售)權證,735946,正基永豐24購01,TW22Z7359468,2022/09/27,上櫃,,RWSCCA
上櫃認購(售)權證,735947,宣德永豐23購01,TW22Z7359476,2022/09/27,上櫃,,RWSCCA
上櫃認購(售)權證,735948,榮剛永豐23購02,TW22Z7359484,2022/09/27,上櫃,,RWSCCA
上櫃認購(售)權證,735949,穩懋永豐24購01,TW22Z7359492,2022/09/27,上櫃,,RWSCCA
上櫃認購(售)權證,735950,榮剛中信23購02,TW22Z7359500,2022/09/28,上櫃,,RWSCCE
上櫃認購(售)權證,735951,優群中信23購01,TW22Z7359518,2022/09/28,上櫃,,RWSCCE
上櫃認購(售)權證,735952,元太國泰25購02,TW22Z7359526,2022/09/28,上櫃,,RWSCCA
上櫃認購(售)權證,735953,榮剛永豐24購01,TW22Z7359534,2022/09/28,上櫃,,RWSCCA
上櫃認購(售)權證,735954,漢磊永豐23購03,TW22Z7359542,2022/09/28,上櫃,,RWSCCA
上櫃認購(售)權證,735955,環球晶永豐23購02,TW22Z7359559,2022/09/28,上櫃,,RWSCCA
上櫃認購(售)權證,735956,雙鴻永豐26購01,TW22Z7359567,2022/09/28,上櫃,,RWSCCA
上櫃認購(售)權證,735957,耕興統一25購02,TW22Z7359575,2022/09/28,上櫃,,RWSCCA
上櫃認購(售)權證,735958,穩懋統一25購07,TW22Z7359583,2022/09/28,上櫃,,RWSCCA
上櫃認購(售)權證,735959,榮剛兆豐24購01,TW22Z7359591,2022/09/28,上櫃,,RWSCCA
上櫃認購(售)權證,735960,穩懋兆豐25購01,TW22Z7359609,2022/09/28,上櫃,,RWSCCA
上櫃認購(售)權證,735961,旺矽國票24購01,TW22Z7359617,2022/09/28,上櫃,,RWSCCA
上櫃認購(售)權證,735962,神準國票23購03,TW22Z7359625,2022/09/28,上櫃,,RWSCCA
上櫃認購(售)權證,735963,智擎國票24購01,TW22Z7359633,2022/09/28,上櫃,,RWSCCA
上櫃認購(售)權證,735964,智擎國票24購03,TW22Z7359641,2022/09/28,上櫃,,RWSCCA
上櫃認購(售)權證,735965,台康富邦24購01,TW22Z7359658,2022/09/28,上櫃,,RWSCCA
上櫃認購(售)權證,735966,元太凱基23購14,TW22Z7359666,2022/09/28,上櫃,,RWSCCA
上櫃認購(售)權證,735967,台半凱基23購05,TW22Z7359674,2022/09/28,上櫃,,RWSCCA
上櫃認購(售)權證,735968,晶宏凱基23購01,TW22Z7359682,2022/09/28,上櫃,,RWSCCA
上櫃認購(售)權證,735969,元太群益23購21,TW22Z7359690,2022/09/28,上櫃,,RWSCCA
上櫃認購(售)權證,735970,台星科群益23購01,TW22Z7359708,2022/09/28,上櫃,,RWSCCA
上櫃認購(售)權證,735971,岳豐群益24購01,TW22Z7359716,2022/09/28,上櫃,,RWSCCA
上櫃認購(售)權證,735972,美琪瑪群益24購01,TW22Z7359724,2022/09/28,上櫃,,RWSCCA
上櫃認購(售)權證,735973,茂達群益23購01,TW22Z7359732,2022/09/28,上櫃,,RWSCCA
上櫃認購(售)權證,735974,鈊象群益23購05,TW22Z7359740,2022/09/28,上櫃,,RWSCCA
上櫃認購(售)權證,735975,驊訊群益25購01,TW22Z7359757,2022/09/28,上櫃,,RWSCCA
上櫃認購(售)權證,735976,中美晶元大23購13,TW22Z7359765,2022/09/28,上櫃,,RWSCCA
上櫃認購(售)權證,735977,中美晶元大23購14,TW22Z7359773,2022/09/28,上櫃,,RWSCCA
上櫃認購(售)權證,735978,元太元大23購49,TW22Z7359781,2022/09/28,上櫃,,RWSCCA
上櫃認購(售)權證,735979,岳豐元大23購03,TW22Z7359799,2022/09/28,上櫃,,RWSCCA
上櫃認購(售)權證,735980,岳豐元大23購04,TW22Z7359807,2022/09/28,上櫃,,RWSCCA
上櫃認購(售)權證,735981,耕興元大23購03,TW22Z7359815,2022/09/28,上櫃,,RWSCCA
上櫃認購(售)權證,735982,穩懋元大23購12,TW22Z7359823,2022/09/28,上櫃,,RWSCCA
上櫃認購(售)權證,735983,大樹國票24購03,TW22Z7359831,2022/09/29,上櫃,,RWSCCA
上櫃認購(售)權證,735984,譜瑞麥證23購02,TW22Z7359849,2022/09/29,上櫃,,RWSCCE
上櫃認購(售)權證,735985,中天群益23購10,TW22Z7359856,2022/09/29,上櫃,,RWSCCA
上櫃認購(售)權證,735986,元太群益23購22,TW22Z7359864,2022/09/29,上櫃,,RWSCCA
上櫃認購(售)權證,735987,耕興群益23購01,TW22Z7359872,2022/09/29,上櫃,,RWSCCA
上櫃認購(售)權證,735988,鈺太群益23購01,TW22Z7359880,2022/09/29,上櫃,,RWSCCA
上櫃認購(售)權證,735989,雙鴻康和25購01,TW22Z7359898,2022/09/29,上櫃,,RWSCCA
上櫃認購(售)權證,735990,中天統一23購12,TW22Z7359906,2022/09/29,上櫃,,RWSCCA
上櫃認購(售)權證,735991,中天統一25購05,TW22Z7359914,2022/09/29,上櫃,,RWSCCA
上櫃認購(售)權證,735992,中天統一29購02,TW22Z7359922,2022/09/29,上櫃,,RWSCCA
上櫃認購(售)權證,735993,中天元富23購02,TW22Z7359930,2022/09/29,上櫃,,RWSCCA
上櫃認購(售)權證,735994,中天凱基23購04,TW22Z7359948,2022/09/29,上櫃,,RWSCCA
上櫃認購(售)權證,735995,中天凱基23購05,TW22Z7359955,2022/09/29,上櫃,,RWSCCA
上櫃認購(售)權證,735996,中天凱基23購06,TW22Z7359963,2022/09/29,上櫃,,RWSCCA
上櫃認購(售)權證,735997,元太凱基23購15,TW22Z7359971,2022/09/29,上櫃,,RWSCCA
上櫃認購(售)權證,735998,台康凱基23購02,TW22Z7359989,2022/09/29,上櫃,,RWSCCA
上櫃認購(售)權證,735999,越峰凱基23購02,TW22Z7359997,2022/09/29,上櫃,,RWSCCA
上櫃認購(售)權證,736000,榮剛凱基23購03,TW22Z7360003,2022/09/29,上櫃,,RWSCCA
上櫃認購(售)權證,736001,環球晶凱基24購04,TW22Z7360011,2022/09/29,上櫃,,RWSCCA
上櫃認購(售)權證,736002,元太中信24購03,TW22Z7360029,2022/09/29,上櫃,,RWSCCE
上櫃認購(售)權證,736003,中天永豐24購03,TW22Z7360037,2022/09/29,上櫃,,RWSCCA
上櫃認購(售)權證,736004,家登永豐24購01,TW22Z7360045,2022/09/29,上櫃,,RWSCCA
上櫃認購(售)權證,736005,港建永豐26購01,TW22Z7360052,2022/09/29,上櫃,,RWSCCA
上櫃認購(售)權證,736006,中天元大23購08,TW22Z7360060,2022/09/29,上櫃,,RWSCCA
上櫃認購(售)權證,736007,弘塑元大23購01,TW22Z7360078,2022/09/29,上櫃,,RWSCCA
上櫃認購(售)權證,736008,晶焱元大23購04,TW22Z7360086,2022/09/29,上櫃,,RWSCCA
上櫃認購(售)權證,736009,精材元大23購04,TW22Z7360094,2022/09/29,上櫃,,RWSCCA
上櫃認購(售)權證,736010,聚積元大23購03,TW22Z7360102,2022/09/29,上櫃,,RWSCCA
上櫃認購(售)權證,736011,中美晶元富23購02,TW22Z7360110,2022/09/30,上櫃,,RWSCCA
上櫃認購(售)權證,736012,鈺太國票23購01,TW22Z7360128,2022/09/30,上櫃,,RWSCCA
上櫃認購(售)權證,736013,環球晶國票23購03,TW22Z7360136,2022/09/30,上櫃,,RWSCCA
上櫃認購(售)權證,736014,元太台新23購01,TW22Z7360144,2022/09/30,上櫃,,RWSCCE
上櫃認購(售)權證,736015,大宇資凱基2A購01,TW22Z7360151,2022/09/30,上櫃,,RWSCCA
上櫃認購(售)權證,736016,由田凱基25購01,TW22Z7360169,2022/09/30,上櫃,,RWSCCA
上櫃認購(售)權證,736017,宇峻凱基23購01,TW22Z7360177,2022/09/30,上櫃,,RWSCCA
上櫃認購(售)權證,736018,家登凱基23購05,TW22Z7360185,2022/09/30,上櫃,,RWSCCA
上櫃認購(售)權證,736019,耕興凱基25購01,TW22Z7360193,2022/09/30,上櫃,,RWSCCA
上櫃認購(售)權證,736020,鈊象凱基23購06,TW22Z7360201,2022/09/30,上櫃,,RWSCCA
上櫃認購(售)權證,736021,萬泰科凱基23購02,TW22Z7360219,2022/09/30,上櫃,,RWSCCA
上櫃認購(售)權證,736022,譜瑞凱基23購05,TW22Z7360227,2022/09/30,上櫃,,RWSCCA
上櫃認購(售)權證,736023,寶雅凱基23購02,TW22Z7360235,2022/09/30,上櫃,,RWSCCA
上櫃認購(售)權證,736024,家登麥證23購02,TW22Z7360243,2022/09/30,上櫃,,RWSCCE
上櫃認購(售)權證,736025,台半群益23購02,TW22Z7360250,2022/09/30,上櫃,,RWSCCA
上櫃認購(售)權證,736026,華景電群益23購02,TW22Z7360268,2022/09/30,上櫃,,RWSCCA
上櫃認購(售)權證,736027,越峰群益25購01,TW22Z7360276,2022/09/30,上櫃,,RWSCCA
上櫃認購(售)權證,736028,榮剛群益25購01,TW22Z7360284,2022/09/30,上櫃,,RWSCCA
上櫃認購(售)權證,736029,中天統一27購03,TW22Z7360292,2022/09/30,上櫃,,RWSCCA
上櫃認購(售)權證,736030,環球晶統一25購02,TW22Z7360300,2022/09/30,上櫃,,RWSCCA
上櫃認購(售)權證,736031,昇佳電兆豐25購01,TW22Z7360318,2022/09/30,上櫃,,RWSCCA
上櫃認購(售)權證,736032,中天國泰25購02,TW22Z7360326,2022/09/30,上櫃,,RWSCCA
上櫃認購(售)權證,736033,中天永豐23購05,TW22Z7360334,2022/09/30,上櫃,,RWSCCA
上櫃認購(售)權證,736034,中天永豐26購02,TW22Z7360342,2022/09/30,上櫃,,RWSCCA
上櫃認購(售)權證,736035,萬潤永豐25購01,TW22Z7360359,2022/09/30,上櫃,,RWSCCA
上櫃認購(售)權證,736036,鈺太永豐23購01,TW22Z7360367,2022/09/30,上櫃,,RWSCCA
上櫃認購(售)權證,736037,鈺創永豐23購01,TW22Z7360375,2022/09/30,上櫃,,RWSCCA
上櫃認購(售)權證,736038,中探針元大25購02,TW22Z7360383,2022/09/30,上櫃,,RWSCCA
上櫃認購(售)權證,736039,撼訊元大25購01,TW22Z7360391,2022/09/30,上櫃,,RWSCCA
上櫃認購(售)權證,736040,點序元大25購01,TW22Z7360409,2022/09/30,上櫃,,RWSCCA
上櫃認購(售)權證,736041,環球晶中信24購02,TW22Z7360417,2022/10/03,上櫃,,RWSCCE
上櫃認購(售)權證,736042,大國鋼永豐25購01,TW22Z7360425,2022/10/03,上櫃,,RWSCCA
上櫃認購(售)權證,736043,宏捷科永豐25購01,TW22Z7360433,2022/10/03,上櫃,,RWSCCA
上櫃認購(售)權證,736044,杰力永豐25購01,TW22Z7360441,2022/10/03,上櫃,,RWSCCA
上櫃認購(售)權證,736045,華景電永豐25購01,TW22Z7360458,2022/10/03,上櫃,,RWSCCA
上櫃認購(售)權證,736046,元太統一26購01,TW22Z7360466,2022/10/03,上櫃,,RWSCCA
上櫃認購(售)權證,736047,萬泰科統一26購02,TW22Z7360474,2022/10/03,上櫃,,RWSCCA
上櫃認購(售)權證,736048,雙鴻統一27購01,TW22Z7360482,2022/10/03,上櫃,,RWSCCA
上櫃認購(售)權證,736049,漢磊兆豐26購02,TW22Z7360490,2022/10/03,上櫃,,RWSCCA
上櫃認購(售)權證,736050,環球晶兆豐24購03,TW22Z7360508,2022/10/03,上櫃,,RWSCCA
上櫃認購(售)權證,736051,威剛元富24購01,TW22Z7360516,2022/10/03,上櫃,,RWSCCA
上櫃認購(售)權證,736052,環球晶元富24購01,TW22Z7360524,2022/10/03,上櫃,,RWSCCA
上櫃認購(售)權證,736053,譜瑞元富24購02,TW22Z7360532,2022/10/03,上櫃,,RWSCCA
上櫃認購(售)權證,736054,中美晶凱基26購01,TW22Z7360540,2022/10/03,上櫃,,RWSCCA
上櫃認購(售)權證,736055,台星科凱基24購02,TW22Z7360557,2022/10/03,上櫃,,RWSCCA
上櫃認購(售)權證,736056,伍豐凱基24購02,TW22Z7360565,2022/10/03,上櫃,,RWSCCA
上櫃認購(售)權證,736057,合晶凱基24購01,TW22Z7360573,2022/10/03,上櫃,,RWSCCA
上櫃認購(售)權證,736058,明基醫凱基28購01,TW22Z7360581,2022/10/03,上櫃,,RWSCCA
上櫃認購(售)權證,736059,昇佳電凱基24購01,TW22Z7360599,2022/10/03,上櫃,,RWSCCA
上櫃認購(售)權證,736060,撼訊凱基26購01,TW22Z7360607,2022/10/03,上櫃,,RWSCCA
上櫃認購(售)權證,736061,點序凱基26購01,TW22Z7360615,2022/10/03,上櫃,,RWSCCA
上櫃認購(售)權證,736062,台嘉碩元大24購01,TW22Z7360623,2022/10/03,上櫃,,RWSCCA
上櫃認購(售)權證,736063,宏觀元大24購01,TW22Z7360631,2022/10/03,上櫃,,RWSCCA
上櫃認購(售)權證,736064,榮剛元大24購01,TW22Z7360649,2022/10/03,上櫃,,RWSCCA
上櫃認購(售)權證,736065,綠界元大27購01,TW22Z7360656,2022/10/03,上櫃,,RWSCCA
上櫃認購(售)權證,736066,岳豐國票25購01,TW22Z7360664,2022/10/03,上櫃,,RWSCCA
上櫃認購(售)權證,736067,信驊國票25購01,TW22Z7360672,2022/10/03,上櫃,,RWSCCA
上櫃認購(售)權證,736068,台半康和26購01,TW22Z7360680,2022/10/03,上櫃,,RWSCCA
上櫃認購(售)權證,736069,元太元富27購01,TW22Z7360698,2022/10/04,上櫃,,RWSCCA
上櫃認購(售)權證,736070,合晶元富27購01,TW22Z7360706,2022/10/04,上櫃,,RWSCCA
上櫃認購(售)權證,736071,耕興元富24購01,TW22Z7360714,2022/10/04,上櫃,,RWSCCA
上櫃認購(售)權證,736072,鈊象元富27購01,TW22Z7360722,2022/10/04,上櫃,,RWSCCA
上櫃認購(售)權證,736073,中天凱基25購03,TW22Z7360730,2022/10/04,上櫃,,RWSCCA
上櫃認購(售)權證,736074,台嘉碩凱基26購01,TW22Z7360748,2022/10/04,上櫃,,RWSCCA
上櫃認購(售)權證,736075,宏觀凱基24購02,TW22Z7360755,2022/10/04,上櫃,,RWSCCA
上櫃認購(售)權證,736076,信驊凱基24購01,TW22Z7360763,2022/10/04,上櫃,,RWSCCA
上櫃認購(售)權證,736077,華景電凱基24購02,TW22Z7360771,2022/10/04,上櫃,,RWSCCA
上櫃認購(售)權證,736078,綠界凱基27購01,TW22Z7360789,2022/10/04,上櫃,,RWSCCA
上櫃認購(售)權證,736079,歐買尬凱基26購01,TW22Z7360797,2022/10/04,上櫃,,RWSCCA
